DATAFLOW,REF_AREA,FREQ,MEASURE,COMMODITY,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,CURRENCY,UNIT_MULT
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,42.5274,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,30.2915,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,31.955,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,30.5306,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,28.1788,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,23.2254,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEISH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,26.6207,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,1.3484,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.7949,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.8381,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0691,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0389,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.3669,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.5248,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.7999,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IND,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,0.9582,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,23.3468,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,26.7206,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,22.9311,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,20.8786,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,20.849,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,21.7289,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,24.2693,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,26.8648,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,24.0476,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,1.7593,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,1.526,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,1.6114,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,1.5793,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,1.8419,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,2.4638,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,1.5195,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,1.4923,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,1.7346,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,10.6447,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,8.2351,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,11.8109,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,11.733,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,10.2629,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,12.8772,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,20.6917,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,25.0351,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEJSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,25.9821,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0226,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.8271,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.8806,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,3.4276,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,3.6071,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,3.9145,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,4.3334,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ARG,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,3.4984,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,7.9045,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,14.6996,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,2.0409,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,1.9852,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,4.5064,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,1.9847,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,1.1812,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,2.3873,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,66.7235,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,66.991,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,62.263,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,75.8179,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,69.5374,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,77.9488,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,64.5501,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,74.5003,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,94.2608,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,5.6406,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,4.3382,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,3.545,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,4.9565,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,4.7011,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,1.1332,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.6631,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,0.9185,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEKBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,1.3493,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,14.235,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,12.8358,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,13.0916,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,14.4871,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,13.9397,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,9.4937,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,9.7207,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,9.5052,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,8.5911,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,2.374,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,2.4432,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,3.4756,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,7.3639,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,5.0533,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,12.275,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,14.0651,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,12.222,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),AUS,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,14.6664,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),PHL,A,GSSEJDSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),UKR,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,3.4031,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,3.2942,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,3.4413,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,2.7326,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,3.156,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,2.6575,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,2.5708,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,2.4916,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),KAZ,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,1.1847,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,12.9625,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,12.9551,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,15.9482,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,17.364,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,14.6394,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,13.6145,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),USA,A,GSSEMSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,13.8795,2,,,
